4,0,232.0990495,380.9999985
5,0,132.0259987,0.0598136
5,0,-44.30759872,-0.0598136
5,0,-132.0259987,-0.0598136
5,1,630.7480258,-310.5437043
5,1,630.7480258,-225.7821043
5,1,630.7258498,-204.6066115
5,1,631.7354738,-195.894351
5,1,634.3465748,-191.4005571
5,1,640.3526978,-188.0000646
5,1,646.4254718,-186.9129355
5,1,659.3299328,-187.3437166
5,1,716.4947328,-187.3437166
5,1,730.2426208,-188.0549502
5,1,737.4302318,-187.5013017
5,1,742.8891008,-185.0590958
5,1,746.4121278,-179.2013177
5,1,747.5226528,-171.6959614
5,1,747.0483328,-156.7901166
5,1,747.0483328,-90.75491655
5,1,747.6704928,-76.64346535
5,1,747.2104638,-69.37627925
5,1,745.1362688,-63.17290055
5,1,740.7174548,-58.90064485
5,1,734.9476288,-57.23453735
5,1,722.4083328,-57.24439335
5,1,658.3443328,-57.24439335
5,1,644.1960448,-57.60007175
5,1,637.6192588,-56.57163515
5,1,633.1565858,-53.15863785
5,1,630.9403408,-47.44335285
5,1,630.5295918,-39.49559765
5,1,630.7475328,-21.76279335
5,1,630.7475328,34.41640665
5,1,631.1343808,49.31239545
5,1,629.4662528,63.98440665
5,1,623.6275588,74.51999015
5,1,614.1352448,84.66463545
5,1,594.2803328,102.4228067
5,1,529.2307328,166.4868067
5,1,512.7588928,184.2016115
5,1,494.7347328,200.0277603
5,1,485.3589664,203.6597702
5,1,474.621224,204.6688275
5,1,453.339656,203.9396067
5,1,366.606856,203.9396067
5,1,347.518248,203.0461603
5,1,337.689352,203.4888795
5,1,329.154056,205.9108067
5,1,315.009464,217.1497267
5,1,302.542856,230.5508067
5,1,250.306056,282.7876067
5,1,235.5663957,298.7696035
5,1,227.0766837,305.8999883
5,1,217.781256,310.5437043
5,1,195.204856,310.5437043
5,1,172.443656,310.5437043
5,1,160.843144,310.5437043
5,1,149.774856,307.5212387
5,1,139.438376,299.1203292
5,1,129.937192,288.6893795
5,1,119.75964,279.7671369
5,1,113.9448341,276.9776425
5,1,107.394056,275.8923491
5,1,-123.7239696,275.1812387
5,1,-354.852344,275.8886531
5,1,-492.836344,275.8886531
5,1,-529.303544,275.8886531
5,1,-537.4961099,276.0737118
5,1,-545.2702763,274.0788697
5,1,-559.857144,260.1190531
5,1,-591.396344,228.5798531
5,1,-694.884344,125.0918531
5,1,-730.365944,89.61025305
5,1,-739.6902128,80.64092345
5,1,-746.4923312,69.89825305
5,1,-747.6704928,56.70020665
5,1,-747.121144,43.28705305
5,1,-747.121144,-9.93534695
5,1,-747.121144,-184.386547
5,2,0,-75.3686472
5,2,0,75.3686472
6,0,-485.6783,-340.2943735
6,0,-485.6783,-272.2943765
6,0,-485.6783,-257.0052565
6,0,-485.74067,-249.0989965
6,0,-483.84366,-242.2943765
6,0,-477.22278,-233.7802565
6,0,-469.30066,-226.2943765
6,0,-439.30066,-196.2943765
6,0,-334.30066,-91.2943765
6,0,-302.30066,-59.2943765
6,0,-293.35891,-50.8186265
6,0,-285.71766,-41.2943765
6,0,-281.92055,-29.2651965
6,0,-281.10853,-15.3741265
6,0,-282.30066,11.7056235
6,0,-282.30066,107.7056235
6,0,-283.36941,130.8766235
6,0,-283.34604,142.7293935
6,0,-281.74264,153.7056235
6,0,-276.2151,164.1335535
6,0,-266.87964,174.2093735
6,0,-247.30064,191.7056235
6,0,-201.10789,235.9844935
6,0,-156.48564,281.7056235
6,0,-152.74366,288.0799335
6,0,-149.88485,295.5213335
6,0,-149.88485,311.8216235
